,auc,f1,precision,recall,model,outcome,modelname,accuracy,auc_micro,auc_mean,auc_weighted
262,0.6161971830985916,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=1,
                                                        random_state=0))",DLT_Neurological,tree-gini-1-depth:10-minsplit:5,,,,
263,0.5685185185185185,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=1,
                                                        random_state=0))",DLT_Hematological,tree-gini-1-depth:10-minsplit:5,,,,
264,0.558641975308642,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=1,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-1-depth:10-minsplit:5,,,,
265,0.6021126760563381,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=1,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-1-depth:10-minsplit:5,,,,
266,0.5104166666666666,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=1,
                                                        random_state=0))",DLT_Other 2,tree-gini-1-depth:10-minsplit:5,,,,
267,0.5063380281690141,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=1,
                                                        random_state=0))",DLT_Neurological 2,tree-gini-1-depth:10-minsplit:5,,,,
268,0.4484693877551021,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=1,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-1-depth:10-minsplit:5,,,,
269,0.6024867843312188,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=1, random_state=0)",pd_states1,tree-gini-1-depth:10-minsplit:5,0.4149019607843137,0.6024867843312188,0.6024867843312188,0.6546986768946454
270,0.6814300244405077,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=1, random_state=0)",nd_states1,tree-gini-1-depth:10-minsplit:5,0.4763636363636364,0.6814300244405077,0.6814300244405077,0.7739561215590002
271,0.6032135169411535,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=1, random_state=0)",pd_states2,tree-gini-1-depth:10-minsplit:5,0.4422057264050901,0.6032135169411535,0.6032135169411535,0.6498427327920415
272,0.5786924539635071,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=1, random_state=0)",nd_states2,tree-gini-1-depth:10-minsplit:5,0.4511954992967651,0.5786924539635071,0.5786924539635071,0.5445161804559222
273,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",decision1,mlp-1-alpha:0.0001,,,,
274,0.5,0.8905660377358491,0.8027210884353742,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",decision2,mlp-1-alpha:0.0001,,,,
275,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",decision3,mlp-1-alpha:0.0001,,,,
276,0.5,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",survival,mlp-1-alpha:0.0001,,,,
277,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",ft,mlp-1-alpha:0.0001,,,,
278,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",aspiration,mlp-1-alpha:0.0001,,,,
279,0.5,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",lr_control,mlp-1-alpha:0.0001,,,,
280,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Gastrointestinal,mlp-1-alpha:0.0001,,,,
281,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Dermatological,mlp-1-alpha:0.0001,,,,
282,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Other,mlp-1-alpha:0.0001,,,,
283,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Neurological,mlp-1-alpha:0.0001,,,,
284,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Hematological,mlp-1-alpha:0.0001,,,,
285,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Gastrointestinal 2,mlp-1-alpha:0.0001,,,,
286,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Dermatological 2,mlp-1-alpha:0.0001,,,,
287,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Other 2,mlp-1-alpha:0.0001,,,,
288,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Neurological 2,mlp-1-alpha:0.0001,,,,
289,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Hematological 2,mlp-1-alpha:0.0001,,,,
290,0.5,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=1, random_state=0)",pd_states1,mlp-1-alpha:0.0001,0.3333333333333333,0.5,0.5,0.5
291,0.5,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=1, random_state=0)",nd_states1,mlp-1-alpha:0.0001,0.3333333333333333,0.5,0.5,0.5
292,0.5,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=1, random_state=0)",pd_states2,mlp-1-alpha:0.0001,0.3333333333333333,0.5,0.5,0.5
293,0.5,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=1, random_state=0)",nd_states2,mlp-1-alpha:0.0001,0.3333333333333333,0.5,0.5,0.5
294,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",decision1,mlp-1-alpha:0.001,,,,
295,0.5,0.8905660377358491,0.8027210884353742,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",decision2,mlp-1-alpha:0.001,,,,
296,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",decision3,mlp-1-alpha:0.001,,,,
297,0.5,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",survival,mlp-1-alpha:0.001,,,,
298,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",ft,mlp-1-alpha:0.001,,,,
299,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",aspiration,mlp-1-alpha:0.001,,,,
300,0.5,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",lr_control,mlp-1-alpha:0.001,,,,
301,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Gastrointestinal,mlp-1-alpha:0.001,,,,
302,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Dermatological,mlp-1-alpha:0.001,,,,
303,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Other,mlp-1-alpha:0.001,,,,
304,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Neurological,mlp-1-alpha:0.001,,,,
305,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Hematological,mlp-1-alpha:0.001,,,,
306,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Gastrointestinal 2,mlp-1-alpha:0.001,,,,
307,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Dermatological 2,mlp-1-alpha:0.001,,,,
308,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Other 2,mlp-1-alpha:0.001,,,,
309,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Neurological 2,mlp-1-alpha:0.001,,,,
310,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Hematological 2,mlp-1-alpha:0.001,,,,
311,0.5,,,,"MLPClassifier(alpha=0.001, early_stopping=True, hidden_layer_sizes=1,
              random_state=0)",pd_states1,mlp-1-alpha:0.001,0.3333333333333333,0.5,0.5,0.5
312,0.5,,,,"MLPClassifier(alpha=0.001, early_stopping=True, hidden_layer_sizes=1,
              random_state=0)",nd_states1,mlp-1-alpha:0.001,0.3333333333333333,0.5,0.5,0.5
313,0.5,,,,"MLPClassifier(alpha=0.001, early_stopping=True, hidden_layer_sizes=1,
              random_state=0)",pd_states2,mlp-1-alpha:0.001,0.3333333333333333,0.5,0.5,0.5
314,0.5,,,,"MLPClassifier(alpha=0.001, early_stopping=True, hidden_layer_sizes=1,
              random_state=0)",nd_states2,mlp-1-alpha:0.001,0.3333333333333333,0.5,0.5,0.5
315,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",decision1,mlp-1-alpha:0.01,,,,
316,0.5,0.8905660377358491,0.8027210884353742,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",decision2,mlp-1-alpha:0.01,,,,
317,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",decision3,mlp-1-alpha:0.01,,,,
318,0.5,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",survival,mlp-1-alpha:0.01,,,,
319,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",ft,mlp-1-alpha:0.01,,,,
320,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",aspiration,mlp-1-alpha:0.01,,,,
321,0.5,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",lr_control,mlp-1-alpha:0.01,,,,
322,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Gastrointestinal,mlp-1-alpha:0.01,,,,
323,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Dermatological,mlp-1-alpha:0.01,,,,
324,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Other,mlp-1-alpha:0.01,,,,
325,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Neurological,mlp-1-alpha:0.01,,,,
326,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Hematological,mlp-1-alpha:0.01,,,,
327,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Gastrointestinal 2,mlp-1-alpha:0.01,,,,
328,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Dermatological 2,mlp-1-alpha:0.01,,,,
329,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Other 2,mlp-1-alpha:0.01,,,,
330,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Neurological 2,mlp-1-alpha:0.01,,,,
331,0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=1,
                                               random_state=0))",DLT_Hematological 2,mlp-1-alpha:0.01,,,,
332,0.5,,,,"MLPClassifier(alpha=0.01, early_stopping=True, hidden_layer_sizes=1,
              random_state=0)",pd_states1,mlp-1-alpha:0.01,0.3333333333333333,0.5,0.5,0.5
333,0.5,,,,"MLPClassifier(alpha=0.01, early_stopping=True, hidden_layer_sizes=1,
              random_state=0)",nd_states1,mlp-1-alpha:0.01,0.3333333333333333,0.5,0.5,0.5
334,0.5,,,,"MLPClassifier(alpha=0.01, early_stopping=True, hidden_layer_sizes=1,
              random_state=0)",pd_states2,mlp-1-alpha:0.01,0.3333333333333333,0.5,0.5,0.5
335,0.5,,,,"MLPClassifier(alpha=0.01, early_stopping=True, hidden_layer_sizes=1,
              random_state=0)",nd_states2,mlp-1-alpha:0.01,0.3333333333333333,0.5,0.5,0.5
336,0.766287284144427,0.5961538461538463,0.6458333333333334,0.5535714285714286,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",decision1,tree-gini-10-depth:4-minsplit:2,,,,
337,0.7786382232612508,0.8992248062015504,0.8285714285714286,0.9830508474576272,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",decision2,tree-gini-10-depth:4-minsplit:2,,,,
338,0.4378378378378379,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",decision3,tree-gini-10-depth:4-minsplit:2,,,,
339,0.5844465648854962,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",survival,tree-gini-10-depth:4-minsplit:2,,,,
340,0.661141304347826,0.11428571428571428,0.6666666666666666,0.0625,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",ft,tree-gini-10-depth:4-minsplit:2,,,,
341,0.7778130959949142,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",aspiration,tree-gini-10-depth:4-minsplit:2,,,,
342,0.5227272727272727,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",lr_control,tree-gini-10-depth:4-minsplit:2,,,,
343,0.6644385026737968,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Gastrointestinal,tree-gini-10-depth:4-minsplit:2,,,,
344,0.5768321513002365,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Dermatological,tree-gini-10-depth:4-minsplit:2,,,,
345,0.7245370370370371,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Other,tree-gini-10-depth:4-minsplit:2,,,,
346,0.5971830985915494,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Neurological,tree-gini-10-depth:4-minsplit:2,,,,
347,0.6407407407407408,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Hematological,tree-gini-10-depth:4-minsplit:2,,,,
348,0.5851851851851853,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-10-depth:4-minsplit:2,,,,
349,0.4971830985915493,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-10-depth:4-minsplit:2,,,,
350,0.5486111111111112,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Other 2,tree-gini-10-depth:4-minsplit:2,,,,
351,0.3647887323943662,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Neurological 2,tree-gini-10-depth:4-minsplit:2,,,,
352,0.6158163265306122,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-10-depth:4-minsplit:2,,,,
353,0.8297621592656492,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=10,
                       random_state=0)",pd_states1,tree-gini-10-depth:4-minsplit:2,0.5467787114845938,0.8297621592656492,0.8297621592656492,0.8825954204216164
354,0.8022741183090284,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=10,
                       random_state=0)",nd_states1,tree-gini-10-depth:4-minsplit:2,0.6366666666666667,0.8022741183090284,0.8022741183090284,0.9404030599363619
355,0.7371372900072638,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=10,
                       random_state=0)",pd_states2,tree-gini-10-depth:4-minsplit:2,0.3815246848120655,0.7371372900072638,0.7371372900072638,0.6190340917630862
356,0.512675398782184,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=10,
                       random_state=0)",nd_states2,tree-gini-10-depth:4-minsplit:2,0.32054527750730283,0.512675398782184,0.512675398782184,0.4835061734720989
357,0.766679748822606,0.6274509803921569,0.6956521739130435,0.5714285714285714,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",decision1,tree-gini-10-depth:4-minsplit:5,,,,
358,0.7765926358854471,0.8949416342412452,0.8273381294964028,0.9745762711864406,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",decision2,tree-gini-10-depth:4-minsplit:5,,,,
359,0.4597051597051597,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",decision3,tree-gini-10-depth:4-minsplit:5,,,,
360,0.5648854961832062,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",survival,tree-gini-10-depth:4-minsplit:5,,,,
361,0.6673913043478261,0.1111111111111111,0.5,0.0625,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",ft,tree-gini-10-depth:4-minsplit:5,,,,
362,0.7774952320406866,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",aspiration,tree-gini-10-depth:4-minsplit:5,,,,
363,0.4833333333333333,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",lr_control,tree-gini-10-depth:4-minsplit:5,,,,
364,0.6310160427807486,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Gastrointestinal,tree-gini-10-depth:4-minsplit:5,,,,
365,0.6087470449172577,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Dermatological,tree-gini-10-depth:4-minsplit:5,,,,
366,0.6805555555555555,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Other,tree-gini-10-depth:4-minsplit:5,,,,
367,0.6112676056338028,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Neurological,tree-gini-10-depth:4-minsplit:5,,,,
368,0.6716049382716048,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Hematological,tree-gini-10-depth:4-minsplit:5,,,,
369,0.5413580246913581,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-10-depth:4-minsplit:5,,,,
370,0.49295774647887325,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-10-depth:4-minsplit:5,,,,
